Operator ID,Operator Name,Operator Type,Service Subcategory,Commission Type,B2B Commission BELOW 5K
5160,Anand Vilas 81 Resident Welfare Association,society,Education Fees,fixed,
5160,Anand Vilas 81 Resident Welfare Association,society,Municipal Tax,fixed,
5160,Anand Vilas 81 Resident Welfare Association,society,Clubs & Associations,fixed,
5160,Anand Vilas 81 Resident Welfare Association,society,Cable TV,fixed,
5160,Anand Vilas 81 Resident Welfare Association,society,LPG Cylinder,fixed,
5160,Anand Vilas 81 Resident Welfare Association,society,Hospital,fixed,
5160,Anand Vilas 81 Resident Welfare Association,society,Insurance,fixed,
5160,Anand Vilas 81 Resident Welfare Association,society,Loan EMI,fixed,
5160,Anand Vilas 81 Resident Welfare Association,society,FASTag,fixed,
5160,Anand Vilas 81 Resident Welfare Association,society,Municipal Services,fixed,
5160,Anand Vilas 81 Resident Welfare Association,society,Subscription 2,fixed,
1554,Ananda Sai Shikshana Samsthe,education,Prepaid,fixed,
1554,Ananda Sai Shikshana Samsthe,education,Postpaid,fixed,
1554,Ananda Sai Shikshana Samsthe,education,DTH Recharge,fixed,
1554,Ananda Sai Shikshana Samsthe,education,Cable Recharge,fixed,
1554,Ananda Sai Shikshana Samsthe,education,Electricity,fixed,
1554,Ananda Sai Shikshana Samsthe,education,Broadband,fixed,
1554,Ananda Sai Shikshana Samsthe,education,Gas,fixed,
1554,Ananda Sai Shikshana Samsthe,education,Water,fixed,
1554,Ananda Sai Shikshana Samsthe,education,Landline,fixed,
1554,Ananda Sai Shikshana Samsthe,education,Tax,fixed,
1554,Ananda Sai Shikshana Samsthe,education,Credit Card,fixed,
1554,Ananda Sai Shikshana Samsthe,education,Housing Society,fixed,
1554,Ananda Sai Shikshana Samsthe,education,OTT Subscription,fixed,
1554,Ananda Sai Shikshana Samsthe,education,Education Fees,fixed,
1554,Ananda Sai Shikshana Samsthe,education,Municipal Tax,fixed,
1554,Ananda Sai Shikshana Samsthe,education,Clubs & Associations,fixed,
1554,Ananda Sai Shikshana Samsthe,education,Cable TV,fixed,
1554,Ananda Sai Shikshana Samsthe,education,LPG Cylinder,fixed,
1554,Ananda Sai Shikshana Samsthe,education,Hospital,fixed,
1554,Ananda Sai Shikshana Samsthe,education,Insurance,fixed,
1554,Ananda Sai Shikshana Samsthe,education,Loan EMI,fixed,
1554,Ananda Sai Shikshana Samsthe,education,FASTag,fixed,
1554,Ananda Sai Shikshana Samsthe,education,Municipal Services,fixed,
1554,Ananda Sai Shikshana Samsthe,education,Subscription 2,fixed,
1555,Anandathirtha Vidyalaya,education,Prepaid,fixed,
1555,Anandathirtha Vidyalaya,education,Postpaid,fixed,
1555,Anandathirtha Vidyalaya,education,DTH Recharge,fixed,
1555,Anandathirtha Vidyalaya,education,Cable Recharge,fixed,
1555,Anandathirtha Vidyalaya,education,Electricity,fixed,
1555,Anandathirtha Vidyalaya,education,Broadband,fixed,
1555,Anandathirtha Vidyalaya,education,Gas,fixed,
1555,Anandathirtha Vidyalaya,education,Water,fixed,
1555,Anandathirtha Vidyalaya,education,Landline,fixed,
1555,Anandathirtha Vidyalaya,education,Tax,fixed,
1555,Anandathirtha Vidyalaya,education,Credit Card,fixed,
1555,Anandathirtha Vidyalaya,education,Housing Society,fixed,
1555,Anandathirtha Vidyalaya,education,OTT Subscription,fixed,
1555,Anandathirtha Vidyalaya,education,Education Fees,fixed,
1555,Anandathirtha Vidyalaya,education,Municipal Tax,fixed,
1555,Anandathirtha Vidyalaya,education,Clubs & Associations,fixed,
1555,Anandathirtha Vidyalaya,education,Cable TV,fixed,
1555,Anandathirtha Vidyalaya,education,LPG Cylinder,fixed,
1555,Anandathirtha Vidyalaya,education,Hospital,fixed,
1555,Anandathirtha Vidyalaya,education,Insurance,fixed,
1555,Anandathirtha Vidyalaya,education,Loan EMI,fixed,
1555,Anandathirtha Vidyalaya,education,FASTag,fixed,
1555,Anandathirtha Vidyalaya,education,Municipal Services,fixed,
1555,Anandathirtha Vidyalaya,education,Subscription 2,fixed,
5208,Anandtara Siliconbay Co-Op HSG SOC Limited Phase 1,society,Prepaid,fixed,
5208,Anandtara Siliconbay Co-Op HSG SOC Limited Phase 1,society,Postpaid,fixed,
5208,Anandtara Siliconbay Co-Op HSG SOC Limited Phase 1,society,DTH Recharge,fixed,
5208,Anandtara Siliconbay Co-Op HSG SOC Limited Phase 1,society,Cable Recharge,fixed,
5208,Anandtara Siliconbay Co-Op HSG SOC Limited Phase 1,society,Electricity,fixed,
5208,Anandtara Siliconbay Co-Op HSG SOC Limited Phase 1,society,Broadband,fixed,
5208,Anandtara Siliconbay Co-Op HSG SOC Limited Phase 1,society,Gas,fixed,
5208,Anandtara Siliconbay Co-Op HSG SOC Limited Phase 1,society,Water,fixed,
5208,Anandtara Siliconbay Co-Op HSG SOC Limited Phase 1,society,Landline,fixed,
5208,Anandtara Siliconbay Co-Op HSG SOC Limited Phase 1,society,Tax,fixed,
5208,Anandtara Siliconbay Co-Op HSG SOC Limited Phase 1,society,Credit Card,fixed,
5208,Anandtara Siliconbay Co-Op HSG SOC Limited Phase 1,society,Housing Society,fixed,
5208,Anandtara Siliconbay Co-Op HSG SOC Limited Phase 1,society,OTT Subscription,fixed,
5208,Anandtara Siliconbay Co-Op HSG SOC Limited Phase 1,society,Education Fees,fixed,
5208,Anandtara Siliconbay Co-Op HSG SOC Limited Phase 1,society,Municipal Tax,fixed,
5208,Anandtara Siliconbay Co-Op HSG SOC Limited Phase 1,society,Clubs & Associations,fixed,
5208,Anandtara Siliconbay Co-Op HSG SOC Limited Phase 1,society,Cable TV,fixed,
5208,Anandtara Siliconbay Co-Op HSG SOC Limited Phase 1,society,LPG Cylinder,fixed,
5208,Anandtara Siliconbay Co-Op HSG SOC Limited Phase 1,society,Hospital,fixed,
5208,Anandtara Siliconbay Co-Op HSG SOC Limited Phase 1,society,Insurance,fixed,
5208,Anandtara Siliconbay Co-Op HSG SOC Limited Phase 1,society,Loan EMI,fixed,
5208,Anandtara Siliconbay Co-Op HSG SOC Limited Phase 1,society,FASTag,fixed,
5208,Anandtara Siliconbay Co-Op HSG SOC Limited Phase 1,society,Municipal Services,fixed,
5208,Anandtara Siliconbay Co-Op HSG SOC Limited Phase 1,society,Subscription 2,fixed,
1337,"Ananthapuri Cbse School, Trivandrum.",education,Prepaid,fixed,
1337,"Ananthapuri Cbse School, Trivandrum.",education,Postpaid,fixed,
1337,"Ananthapuri Cbse School, Trivandrum.",education,DTH Recharge,fixed,
1337,"Ananthapuri Cbse School, Trivandrum.",education,Cable Recharge,fixed,
1337,"Ananthapuri Cbse School, Trivandrum.",education,Electricity,fixed,
1337,"Ananthapuri Cbse School, Trivandrum.",education,Broadband,fixed,
1337,"Ananthapuri Cbse School, Trivandrum.",education,Gas,fixed,
1337,"Ananthapuri Cbse School, Trivandrum.",education,Water,fixed,
1337,"Ananthapuri Cbse School, Trivandrum.",education,Landline,fixed,
1337,"Ananthapuri Cbse School, Trivandrum.",education,Tax,fixed,
1337,"Ananthapuri Cbse School, Trivandrum.",education,Credit Card,fixed,
1337,"Ananthapuri Cbse School, Trivandrum.",education,Housing Society,fixed,
1337,"Ananthapuri Cbse School, Trivandrum.",education,OTT Subscription,fixed,
1337,"Ananthapuri Cbse School, Trivandrum.",education,Education Fees,fixed,
1337,"Ananthapuri Cbse School, Trivandrum.",education,Municipal Tax,fixed,
1337,"Ananthapuri Cbse School, Trivandrum.",education,Clubs & Associations,fixed,
1337,"Ananthapuri Cbse School, Trivandrum.",education,Cable TV,fixed,
